Vmother_div,Vdaughter,Ddaughter
92.3054,40.0404,3.7814
86.8141,39.456,5.3693
77.9086,32.33,2.7936
96.4512,47.1157,12.7263
92.6285,44.7634,8.9212
98.5292,48.792,14.8966
90.6754,41.211,5.4538
74.7952,31.0381,2.4974
88.5321,41.4968,7.7584
99.3726,49.1461,14.9874
104.1501,51.2514,12.8262
89.9047,39.6985,3.7689
90.1608,42.8841,8.6214
83.6786,37.5239,5.1023
63.4374,22.8258,1.4984
58.7529,18.8009,0.3841
91.7961,42.2112,4.9317
88.2275,42.2171,8.6786
95.4733,45.6842,9.6053
99.0384,48.3795,10.3408
92.0373,44.0401,7.2921
97.8334,47.2787,9.7554
93.3959,46.25,14.8327
74.8151,31.0463,2.796
66.8792,22.8159,0.699
98.6889,48.46,13.608
92.2608,43.5836,7.4475
99.257,47.9667,9.3066
81.7816,34.7543,3.0357
73.7276,25.1522,0.6118
64.6134,24.3133,1.5876
102.2424,50.3126,12.2877
87.4044,39.7243,5.032
63.924,21.8077,1.0957
99.6554,49.2139,12.4559
99.7635,49.2673,13.227
76.0961,31.5779,3.1371
98.8807,48.9029,13.5865
97.6933,48.378,14.6638
76.4679,24.4697,0.2441
78.9854,29.7212,1.8007
103.347,51.037,15.0604
86.641,40.2496,5.2461
74.6188,30.9649,3.2556
75.2357,29.4039,2.1727
98.284,48.456,13.5448
111.4252,55.0263,13.2746
59.4094,19.011,0.4417
92.2245,43.8656,8.267
102.8985,48.9426,8.2824
98.1634,47.9521,10.4947
99.0532,48.9882,13.3825
102.1237,48.5741,8.3509
104.5696,51.2229,11.3006
93.9943,45.6083,8.374
96.4805,47.646,14.0884
77.3983,33.574,4.1598
97.92,45.8971,6.855
72.6466,28.3921,2.1286
107.0797,52.8803,14.2056
105.3579,51.6091,9.8883
75.8531,29.6453,2.1657
98.6102,48.5252,12.5369
103.7089,51.1306,14.3842
90.0481,43.0882,10.2217
94.6481,46.7411,14.991
76.9816,34.9873,4.7434
80.868,35.079,3.8679
68.828,24.7654,1.1111
65.5618,22.3664,0.5704
68.536,25.7893,1.0188
93.9613,43.2068,5.1444
79.9567,33.18,3.0431
99.1933,48.9043,13.1204
57.9692,18.5501,0.3758
78.1976,31.5647,2.0093
64.6198,23.2512,1.4797
94.1802,45.6986,10.24
94.4974,46.2891,11.7334
96.9594,47.7129,13.1697
104.3205,49.619,8.563
83.1037,34.4859,2.543
107.7204,52.8949,11.1733
89.1867,40.5343,5.0799
92.7523,45.3088,9.5127
97.0538,46.4405,8.7087
60.9485,20.7926,0.5033
62.4851,19.9952,0.5066
68.3351,25.7137,0.7813
77.3072,33.5345,3.6806
90.3483,44.3645,10.6613
69.7876,27.2747,1.952
100.7795,49.842,15.3222
90.8825,43.4875,9.282
97.8906,46.8408,8.5847
95.921,47.2911,11.864
61.1974,22.0198,1.2208
85.8202,39.0043,5.7462
95.2032,46.9371,13.2071
67.9138,23.1688,0.7173
80.2838,34.1178,2.876
83.5457,35.504,2.7773
72.751,28.4329,2.7074
67.1292,24.1542,1.22
88.5124,40.7012,5.6564
75.3992,29.4679,2.0553
109.0216,52.167,8.345
87.9491,42.0838,9.4664
79.1146,34.934,4.2613
86.1796,38.0537,4.5399
93.1472,45.6277,12.9477
72.356,28.2785,1.9389
70.2785,25.2873,0.7068
86.1987,40.7199,6.4625
99.2086,48.7152,13.0637
94.7949,46.5479,12.4672
80.8827,35.7148,3.8455
93.3479,42.9248,6.4058
87.5068,40.2388,7.3871
90.4131,42.3785,6.627
81.9191,37.6694,6.8161
100.9266,49.8416,14.2463
78.6558,30.7406,1.6529
86.2383,40.0625,5.3502
93.5126,43.4418,6.0956
86.1901,40.0401,6.9353
86.118,34.7618,2.8109
94.6327,43.9622,7.1139
94.0562,43.2505,5.7193
80.8221,33.5391,2.6981
98.3524,48.4897,14.0539
85.4119,38.3012,5.6732
102.93,50.831,13.9384
94.8436,46.7598,12.9516
86.8739,39.9478,6.4822
85.3486,37.6868,4.0794
89.5906,41.1971,6.6936
97.823,46.8085,8.1206
98.2873,47.6914,8.994
91.0238,44.4645,10.1626
89.2827,34.8939,1.9347
99.5691,49.2434,13.1986
97.9913,47.1366,9.299
73.0408,27.4844,1.5303
102.1821,50.5356,13.9234
105.4602,52.1569,14.0342
83.9707,36.425,2.8832
68.7338,21.9948,0.3097
86.9533,41.6073,9.1332
97.9892,46.6075,8.0915
96.6832,46.5073,9.9656
97.2612,47.5114,10.5173
97.0736,46.4499,8.3832
92.6531,44.3347,9.3303
104.6684,51.8321,13.7074
69.6915,28.1312,2.5515
86.3896,38.1464,5.2826
98.7157,48.2219,11.5838
82.9226,35.9703,3.6041
100.1248,47.2986,7.2533
105.8458,52.3476,15.4457
85.0249,35.2831,3.2251
92.5211,44.0067,7.6487
80.997,33.6117,2.692
93.2565,45.4123,11.1925
91.0594,42.6814,7.1392
87.0503,39.0359,4.608
100.6533,49.4246,12.4453
96.2696,47.5419,13.9527
90.5392,42.4376,7.4493
58.5662,18.7412,0.3495
81.3899,37.8102,8.0309
97.3741,48.0075,14.2337
73.4668,29.6551,2.5383
90.1834,40.9874,4.5674
100.3866,48.7101,10.6414
96.1845,45.4372,7.679
98.2725,47.8548,9.5585
94.1286,46.4073,14.2283
86.656,39.8476,6.3947
77.5611,30.3128,1.9352
97.6427,47.9463,12.0335
95.4156,45.6566,7.9083
84.7663,35.1758,2.8225
83.2381,38.2759,5.1541
99.9033,49.4724,14.0988
82.2979,33.2198,3.0397
78.5705,31.7152,2.569
91.7101,42.9864,6.3337
97.5043,46.0606,7.3668
83.7592,36.9849,4.2058
92.8786,45.8672,12.7183
98.1884,47.4503,9.295
76.007,29.7054,2.2757
61.2307,19.5938,0.2688
57.8342,19.7302,0.5891
84.8561,38.0519,4.7636
67.6959,23.0945,0.9066
100.5554,47.1324,6.9001
101.5504,48.8486,9.4279
95.4146,44.7228,6.7992
80.7724,33.5185,2.8281
94.5021,46.2914,11.8546
83.919,36.4025,3.7653
92.5069,45.189,10.9181
75.3419,30.412,2.194
112.8203,55.5179,12.0871
76.5187,33.1924,4.8385
87.7326,42.3974,8.6702
99.901,48.936,12.7604
83.4334,37.414,5.3271
51.9483,16.6235,0.3864
90.6868,39.3383,3.9019
81.9372,38.0644,6.9096
97.5564,46.0853,7.5726
81.7884,36.1147,3.0055
98.7088,47.4817,8.9979
90.9907,42.6492,6.1689
96.689,46.5101,9.611
88.3731,39.0223,4.5436
69.3089,24.9384,0.7564
91.6374,44.8881,11.902
97.2903,45.602,7.1029
89.3041,42.1869,7.7143
72.3986,24.6988,0.5333
99.6873,49.2296,13.9085
108.7149,53.3832,12.97
93.446,45.3423,10.2143
91.1365,45.0069,14.0615
53.1995,17.0238,0.3867
96.6898,47.5802,12.9102
96.2424,47.1439,11.5182
73.3548,25.025,0.7748
81.1897,36.4078,4.711
85.1064,39.135,5.9733
98.7848,47.5183,9.8028
84.2653,38.7482,6.1785
